node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IGF1R	TP53	9606.ENSP00000268035	9606.ENSP00000269305	0	0	0	0	0	0.311	0	0.867	0.904
IGF1R	PIK3CB	9606.ENSP00000268035	9606.ENSP00000289153	0	0	0	0	0.062	0.124	0.8	0.548	0.915
IGF1R	NRAS	9606.ENSP00000268035	9606.ENSP00000358548	0	0	0	0	0	0.16	0.8	0.559	0.919
IGF1R	SRC	9606.ENSP00000268035	9606.ENSP00000362680	0	0	0	0.711	0	0.408	0.9	0.835	0.953
IGF1R	PIK3R1	9606.ENSP00000268035	9606.ENSP00000428056	0	0	0	0	0.049	0.586	0.9	0.546	0.979
IGF1R	IRS1	9606.ENSP00000268035	9606.ENSP00000304895	0	0	0	0	0.06	0.71	0.9	0.923	0.997
INPP4B	PTEN	9606.ENSP00000425487	9606.ENSP00000361021	0	0	0	0	0.064	0	0.9	0.805	0.98
INPP4B	PIK3R1	9606.ENSP00000425487	9606.ENSP00000428056	0	0	0	0	0	0	0.9	0.479	0.945
IRF1	TP53	9606.ENSP00000245414	9606.ENSP00000269305	0	0	0	0	0.057	0	0	0.731	0.735
IRF1	STAT3	9606.ENSP00000245414	9606.ENSP00000264657	0	0	0	0	0.064	0.342	0	0.778	0.852
IRF1	TRIM25	9606.ENSP00000245414	9606.ENSP00000323889	0	0	0	0	0.063	0	0.9	0.361	0.934
IRS1	TSC2	9606.ENSP00000304895	9606.ENSP00000219476	0	0	0	0	0.046	0	0	0.738	0.739
IRS1	RPS6KB1	9606.ENSP00000304895	9606.ENSP00000225577	0	0	0	0	0	0.409	0.9	0.946	0.996
IRS1	RHEB	9606.ENSP00000304895	9606.ENSP00000262187	0	0	0	0	0	0.102	0	0.694	0.713
IRS1	MAPK3	9606.ENSP00000304895	9606.ENSP00000263025	0	0	0	0	0	0.379	0.9	0.708	0.98
IRS1	KDR	9606.ENSP00000304895	9606.ENSP00000263923	0	0	0	0	0.049	0	0.6	0.295	0.708
IRS1	PIK3CA	9606.ENSP00000304895	9606.ENSP00000263967	0	0	0	0	0.061	0.544	0.9	0.597	0.98
IRS1	PXN	9606.ENSP00000304895	9606.ENSP00000267257	0	0	0	0	0	0	0.9	0.31	0.928
IRS1	PIK3CB	9606.ENSP00000304895	9606.ENSP00000289153	0	0	0	0	0.061	0.522	0.9	0.62	0.98
IRS1	RICTOR	9606.ENSP00000304895	9606.ENSP00000296782	0	0	0	0	0	0	0	0.702	0.702
IRS1	RAD51	9606.ENSP00000304895	9606.ENSP00000372088	0	0	0	0	0	0.379	0	0.594	0.737
IRS1	YWHAZ	9606.ENSP00000304895	9606.ENSP00000379287	0	0	0	0	0.064	0.46	0	0.603	0.782
IRS1	PDPK1	9606.ENSP00000304895	9606.ENSP00000344220	0	0	0	0	0	0.379	0	0.772	0.852
IRS1	PTEN	9606.ENSP00000304895	9606.ENSP00000361021	0	0	0	0	0.062	0.399	0	0.858	0.913
IRS1	LCK	9606.ENSP00000304895	9606.ENSP00000337825	0	0	0	0	0	0.157	0.9	0.169	0.923
IRS1	NRAS	9606.ENSP00000304895	9606.ENSP00000358548	0	0	0	0	0	0.186	0.9	0.217	0.93
IRS1	MAPK9	9606.ENSP00000304895	9606.ENSP00000394560	0	0	0	0	0.061	0.472	0.8	0.678	0.963
IRS1	SRC	9606.ENSP00000304895	9606.ENSP00000362680	0	0	0	0	0.055	0.157	0.9	0.683	0.971
IRS1	RPTOR	9606.ENSP00000304895	9606.ENSP00000307272	0	0	0	0	0	0.305	0.9	0.694	0.976
IRS1	JAK2	9606.ENSP00000304895	9606.ENSP00000371067	0	0	0	0	0	0.454	0.9	0.755	0.985
IRS1	MTOR	9606.ENSP00000304895	9606.ENSP00000354558	0	0	0	0	0	0.454	0.9	0.833	0.99
IRS1	PIK3R1	9606.ENSP00000304895	9606.ENSP00000428056	0	0	0	0	0	0.66	0.9	0.796	0.992
ITGA2	PXN	9606.ENSP00000296585	9606.ENSP00000267257	0	0	0	0	0.061	0.1	0.6	0.348	0.75
ITGA2	SRC	9606.ENSP00000296585	9606.ENSP00000362680	0	0	0	0	0	0.263	0.6	0.44	0.82
ITGA2	PTK2	9606.ENSP00000296585	9606.ENSP00000341189	0	0	0	0	0.084	0	0.9	0.354	0.935
ITGA2	ITGB1	9606.ENSP00000296585	9606.ENSP00000379350	0	0	0	0	0.1	0.548	0.9	0.709	0.986
ITGB1	RPS6KB1	9606.ENSP00000379350	9606.ENSP00000225577	0	0	0	0	0.063	0	0.9	0.143	0.912
ITGB1	KDR	9606.ENSP00000379350	9606.ENSP00000263923	0	0	0	0	0.061	0.085	0.9	0.532	0.954
ITGB1	PIK3CA	9606.ENSP00000379350	9606.ENSP00000263967	0	0	0	0	0.064	0	0.9	0.208	0.919
ITGB1	STAT3	9606.ENSP00000379350	9606.ENSP00000264657	0	0	0	0	0.063	0	0.9	0.35	0.933
ITGB1	PXN	9606.ENSP00000379350	9606.ENSP00000267257	0	0	0	0	0.069	0.438	0.9	0.604	0.976
ITGB1	PAK1	9606.ENSP00000379350	9606.ENSP00000278568	0	0	0	0	0.064	0	0.9	0.17	0.915
ITGB1	KIT	9606.ENSP00000379350	9606.ENSP00000288135	0	0	0	0	0	0.085	0	0.733	0.745
ITGB1	PTK2	9606.ENSP00000379350	9606.ENSP00000341189	0	0	0	0	0.1	0.523	0.9	0.573	0.979
ITGB1	L1CAM	9606.ENSP00000379350	9606.ENSP00000359077	0	0	0	0	0.062	0	0.9	0.116	0.909
ITGB1	PTEN	9606.ENSP00000379350	9606.ENSP00000361021	0	0	0	0	0.062	0	0.9	0.317	0.93
ITGB1	SRC	9606.ENSP00000379350	9606.ENSP00000362680	0	0	0	0	0.063	0.111	0.9	0.485	0.951
ITGB1	PRKAR1A	9606.ENSP00000379350	9606.ENSP00000376475	0	0	0	0	0.079	0.127	0.9	0	0.912
ITGB1	YWHAZ	9606.ENSP00000379350	9606.ENSP00000379287	0	0	0	0	0.063	0.093	0.9	0.174	0.92
ITGB1	PRKCA	9606.ENSP00000379350	9606.ENSP00000408695	0	0	0	0	0	0.428	0.6	0.195	0.799
ITGB1	PAK4	9606.ENSP00000379350	9606.ENSP00000469413	0	0	0	0	0.062	0	0.9	0.044	0.902
ITGB1	PTPRC	9606.ENSP00000379350	9606.ENSP00000411355	0	0	0	0	0.141	0.268	0	0.876	0.915
ITGB1	PIK3R1	9606.ENSP00000379350	9606.ENSP00000428056	0	0	0	0	0	0	0.9	0.187	0.915
JAG1	MYC	9606.ENSP00000254958	9606.ENSP00000479618	0	0	0	0	0	0.068	0	0.723	0.73
JAG1	NOTCH1	9606.ENSP00000254958	9606.ENSP00000277541	0	0	0	0.717	0.085	0.577	0.9	0.966	0.969
JAG1	NOTCH3	9606.ENSP00000254958	9606.ENSP00000263388	0	0	0	0.702	0.096	0.577	0.9	0.928	0.969
JAK2	RAF1	9606.ENSP00000371067	9606.ENSP00000251849	0	0	0	0.581	0.055	0.521	0.9	0.6	0.962
JAK2	MAPK3	9606.ENSP00000371067	9606.ENSP00000263025	0	0	0	0.603	0.064	0.146	0.9	0.722	0.937
JAK2	KDR	9606.ENSP00000371067	9606.ENSP00000263923	0	0	0	0.559	0	0.096	0.8	0.54	0.854
JAK2	PIK3CA	9606.ENSP00000371067	9606.ENSP00000263967	0	0	0	0	0.088	0.124	0.9	0.543	0.958
JAK2	STAT3	9606.ENSP00000371067	9606.ENSP00000264657	0	0	0	0	0.055	0.472	0.9	0.979	0.998
JAK2	PXN	9606.ENSP00000371067	9606.ENSP00000267257	0	0	0	0	0.061	0.11	0.9	0.269	0.93
JAK2	TP53	9606.ENSP00000371067	9606.ENSP00000269305	0	0	0	0	0.049	0.05	0	0.79	0.794
JAK2	KIT	9606.ENSP00000371067	9606.ENSP00000288135	0	0	0	0.563	0	0.472	0.9	0.669	0.96
JAK2	PIK3CB	9606.ENSP00000371067	9606.ENSP00000289153	0	0	0	0	0.062	0.124	0.9	0.2	0.925
JAK2	MAP2K1	9606.ENSP00000371067	9606.ENSP00000302486	0	0	0	0.601	0	0.261	0.9	0.581	0.94
JAK2	LCK	9606.ENSP00000371067	9606.ENSP00000337825	0	0	0	0.666	0.055	0	0.9	0.473	0.916
JAK2	PTK2	9606.ENSP00000371067	9606.ENSP00000341189	0	0	0	0.575	0	0.433	0.9	0.442	0.951
JAK2	STAT5A	9606.ENSP00000371067	9606.ENSP00000341208	0	0	0	0	0.095	0.645	0.9	0.973	0.999
JAK2	NRAS	9606.ENSP00000371067	9606.ENSP00000358548	0	0	0	0	0.062	0.16	0.9	0.566	0.961
JAK2	YWHAB	9606.ENSP00000371067	9606.ENSP00000361930	0	0	0	0	0	0.189	0.9	0.081	0.919
JAK2	SRC	9606.ENSP00000371067	9606.ENSP00000362680	0	0	0	0.636	0.061	0.421	0.9	0.851	0.959
JAK2	PTPRC	9606.ENSP00000371067	9606.ENSP00000411355	0	0	0	0	0.118	0.472	0	0.442	0.717
JAK2	MYC	9606.ENSP00000371067	9606.ENSP00000479618	0	0	0	0	0.05	0.061	0	0.761	0.769
JAK2	KDM7A	9606.ENSP00000371067	9606.ENSP00000380692	0	0	0	0	0.065	0.095	0.9	0	0.907
JAK2	NRG1	9606.ENSP00000371067	9606.ENSP00000384620	0	0	0	0	0	0	0.9	0.176	0.914
JAK2	YWHAZ	9606.ENSP00000371067	9606.ENSP00000379287	0	0	0	0	0.061	0.189	0.9	0.178	0.929
JAK2	PIK3R1	9606.ENSP00000371067	9606.ENSP00000428056	0	0	0	0	0.073	0.472	0.9	0.365	0.964
KAT2A	TP53	9606.ENSP00000225916	9606.ENSP00000269305	0	0	0	0	0.062	0.543	0	0.473	0.754
KAT2A	TP53BP1	9606.ENSP00000225916	9606.ENSP00000371475	0	0	0	0	0.064	0.688	0	0.348	0.793
KAT2A	NOTCH3	9606.ENSP00000225916	9606.ENSP00000263388	0	0	0	0	0	0.126	0.9	0.079	0.912
KAT2A	SMAD4	9606.ENSP00000225916	9606.ENSP00000341551	0	0	0	0	0.061	0.103	0.9	0.11	0.915
KAT2A	SMAD3	9606.ENSP00000225916	9606.ENSP00000332973	0	0	0	0	0.084	0.371	0.9	0.111	0.941
KAT2A	NOTCH1	9606.ENSP00000225916	9606.ENSP00000277541	0	0	0	0	0.076	0.412	0.9	0.251	0.953
KAT2A	MYC	9606.ENSP00000225916	9606.ENSP00000479618	0	0	0	0	0.084	0.993	0.9	0.731	0.999
KDM7A	RAF1	9606.ENSP00000380692	9606.ENSP00000251849	0	0	0	0	0	0.095	0.9	0.122	0.913
KDM7A	MAPK3	9606.ENSP00000380692	9606.ENSP00000263025	0	0	0	0	0.061	0	0.9	0.043	0.902
KDM7A	MAP2K1	9606.ENSP00000380692	9606.ENSP00000302486	0	0	0	0	0	0	0.9	0	0.9
KDM7A	NRAS	9606.ENSP00000380692	9606.ENSP00000358548	0	0	0	0	0	0.058	0.9	0.066	0.904
KDM7A	YWHAB	9606.ENSP00000380692	9606.ENSP00000361930	0	0	0	0	0	0	0.9	0	0.9
KDM7A	SRC	9606.ENSP00000380692	9606.ENSP00000362680	0	0	0	0	0.063	0.095	0.9	0	0.907
KDR	MAPK14	9606.ENSP00000263923	9606.ENSP00000229795	0	0	0	0.579	0	0.084	0.9	0.442	0.921
KDR	PTPRC	9606.ENSP00000263923	9606.ENSP00000411355	0	0	0	0	0.063	0.094	0	0.731	0.751
KDR	STAT3	9606.ENSP00000263923	9606.ENSP00000264657	0	0	0	0	0	0.096	0	0.776	0.789
KDR	PTEN	9606.ENSP00000263923	9606.ENSP00000361021	0	0	0	0	0	0.077	0	0.788	0.797
KDR	MTOR	9606.ENSP00000263923	9606.ENSP00000354558	0	0	0	0	0	0.08	0	0.802	0.81
KDR	NOTCH1	9606.ENSP00000263923	9606.ENSP00000277541	0	0	0	0	0.062	0.057	0	0.834	0.841
KDR	TP53	9606.ENSP00000263923	9606.ENSP00000269305	0	0	0	0	0	0.294	0	0.801	0.853
KDR	PTK2	9606.ENSP00000263923	9606.ENSP00000341189	0	0	0	0.577	0.065	0.093	0.9	0.591	0.93
KDR	PIK3R1	9606.ENSP00000263923	9606.ENSP00000428056	0	0	0	0	0.055	0.157	0.9	0.243	0.931
KDR	PIK3CB	9606.ENSP00000263923	9606.ENSP00000289153	0	0	0	0	0	0.263	0.9	0.223	0.937
KDR	PXN	9606.ENSP00000263923	9606.ENSP00000267257	0	0	0	0	0.049	0.054	0.9	0.477	0.946
KDR	SRC	9606.ENSP00000263923	9606.ENSP00000362680	0	0	0	0.651	0.058	0.46	0.9	0.843	0.96
KDR	PIK3CA	9606.ENSP00000263923	9606.ENSP00000263967	0	0	0	0	0.055	0.263	0.9	0.578	0.966
KIT	RPS6KB1	9606.ENSP00000288135	9606.ENSP00000225577	0	0	0	0.553	0	0.233	0.9	0.433	0.934
KIT	PIK3CA	9606.ENSP00000288135	9606.ENSP00000263967	0	0	0	0	0	0.447	0.9	0.668	0.98
KIT	STAT3	9606.ENSP00000288135	9606.ENSP00000264657	0	0	0	0	0	0.096	0.9	0.59	0.959
KIT	TP53	9606.ENSP00000288135	9606.ENSP00000269305	0	0	0	0	0	0.278	0	0.822	0.866
KIT	PIK3CB	9606.ENSP00000288135	9606.ENSP00000289153	0	0	0	0	0	0.094	0.8	0.213	0.845
KIT	PTPRC	9606.ENSP00000288135	9606.ENSP00000411355	0	0	0	0	0	0.094	0	0.874	0.881
KIT	PRKCA	9606.ENSP00000288135	9606.ENSP00000408695	0	0	0	0.546	0	0.379	0.9	0.235	0.941
KIT	LCK	9606.ENSP00000288135	9606.ENSP00000337825	0	0	0	0.685	0	0.414	0.9	0.789	0.953
KIT	STAT5A	9606.ENSP00000288135	9606.ENSP00000341208	0	0	0	0	0	0.334	0.9	0.617	0.972
KIT	NRAS	9606.ENSP00000288135	9606.ENSP00000358548	0	0	0	0	0	0.082	0.9	0.739	0.973
KIT	PIK3R1	9606.ENSP00000288135	9606.ENSP00000428056	0	0	0	0	0	0.541	0.9	0.623	0.981
L1CAM	RPS6KA1	9606.ENSP00000359077	9606.ENSP00000435412	0	0	0	0	0	0.379	0.9	0.048	0.935
LCK	MAPK14	9606.ENSP00000337825	9606.ENSP00000229795	0	0	0.226	0.626	0	0.146	0.9	0.364	0.927
LCK	MAPK3	9606.ENSP00000337825	9606.ENSP00000263025	0	0	0.317	0.605	0	0.371	0.9	0.576	0.954
LCK	PIK3CA	9606.ENSP00000337825	9606.ENSP00000263967	0	0	0	0	0.058	0.432	0.9	0.238	0.953
LCK	STAT3	9606.ENSP00000337825	9606.ENSP00000264657	0	0	0	0	0	0.555	0.9	0.517	0.976
LCK	ZAP70	9606.ENSP00000337825	9606.ENSP00000264972	0	0	0	0.751	0.534	0.472	0.9	0.964	0.979
LCK	PXN	9606.ENSP00000337825	9606.ENSP00000267257	0	0	0	0	0.061	0.423	0.9	0.422	0.964
LCK	PAK1	9606.ENSP00000337825	9606.ENSP00000278568	0	0	0.342	0.572	0	0.157	0.9	0.167	0.928
LCK	PIK3CB	9606.ENSP00000337825	9606.ENSP00000289153	0	0	0	0	0.058	0.124	0.9	0.091	0.915
LCK	MAP2K1	9606.ENSP00000337825	9606.ENSP00000302486	0	0	0.235	0.595	0	0.261	0.9	0.439	0.941
LCK	SRC	9606.ENSP00000337825	9606.ENSP00000362680	0	0	0.438	0.953	0	0	0.9	0.9	0.906
LCK	PDPK1	9606.ENSP00000337825	9606.ENSP00000344220	0	0	0	0.569	0.061	0.178	0.9	0.212	0.922
LCK	MAPK9	9606.ENSP00000337825	9606.ENSP00000394560	0	0	0.316	0.563	0.061	0.115	0.9	0.319	0.93
LCK	NRAS	9606.ENSP00000337825	9606.ENSP00000358548	0	0	0	0	0	0.16	0.9	0.339	0.939
LCK	PTK2	9606.ENSP00000337825	9606.ENSP00000341189	0	0	0	0.742	0	0.433	0.9	0.428	0.947
LCK	SYK	9606.ENSP00000337825	9606.ENSP00000364907	0	0	0	0.762	0.096	0.492	0.9	0.763	0.959
LCK	PIK3R1	9606.ENSP00000337825	9606.ENSP00000428056	0	0	0	0	0	0.46	0.9	0.357	0.962
LCK	STAT5A	9606.ENSP00000337825	9606.ENSP00000341208	0	0	0	0	0.077	0.365	0.9	0.575	0.971
LCK	PTPRC	9606.ENSP00000337825	9606.ENSP00000411355	0	0	0	0	0.194	0.472	0.9	0.895	0.994
LDHA	PKM	9606.ENSP00000445175	9606.ENSP00000320171	0.072	0	0	0	0.239	0.458	0.65	0.859	0.977
LDHA	SLC16A4	9606.ENSP00000445175	9606.ENSP00000358794	0	0	0	0	0.058	0	0	0.738	0.743
LDHA	PDK1	9606.ENSP00000445175	9606.ENSP00000376352	0	0	0	0	0.124	0	0	0.802	0.819
LDHA	MYC	9606.ENSP00000445175	9606.ENSP00000479618	0	0	0	0	0.088	0.373	0	0.825	0.892
MAP2K1	MAPK14	9606.ENSP00000302486	9606.ENSP00000229795	0	0	0.364	0.632	0.064	0.676	0.9	0.788	0.979
MAP2K1	RAF1	9606.ENSP00000302486	9606.ENSP00000251849	0	0	0	0.575	0.083	0.825	0.9	0.939	0.989
MAP2K1	MAPK3	9606.ENSP00000302486	9606.ENSP00000263025	0	0	0.317	0.59	0.064	0.837	0.9	0.976	0.991
MAP2K1	PIK3CA	9606.ENSP00000302486	9606.ENSP00000263967	0	0	0	0	0.061	0.232	0.9	0.677	0.973
MAP2K1	STAT3	9606.ENSP00000302486	9606.ENSP00000264657	0	0	0	0	0	0	0.9	0.667	0.965
MAP2K1	PAK1	9606.ENSP00000302486	9606.ENSP00000278568	0	0	0.393	0.653	0.062	0.388	0.9	0.73	0.959
MAP2K1	MYC	9606.ENSP00000302486	9606.ENSP00000479618	0	0	0	0	0	0.379	0	0.608	0.746
MAP2K1	PTEN	9606.ENSP00000302486	9606.ENSP00000361021	0	0	0	0	0.064	0.168	0	0.731	0.772
MAP2K1	PAK4	9606.ENSP00000302486	9606.ENSP00000469413	0	0	0.331	0.647	0.062	0.056	0.8	0.385	0.849
MAP2K1	MAPK9	9606.ENSP00000302486	9606.ENSP00000394560	0	0	0.357	0.586	0.098	0	0.8	0.762	0.888
MAP2K1	NRG1	9606.ENSP00000302486	9606.ENSP00000384620	0	0	0	0	0	0	0.9	0.312	0.928
MAP2K1	YWHAZ	9606.ENSP00000302486	9606.ENSP00000379287	0	0	0	0	0.063	0.278	0.9	0.167	0.936
MAP2K1	PIK3R1	9606.ENSP00000302486	9606.ENSP00000428056	0	0	0	0	0	0	0.9	0.425	0.94
MAP2K1	YWHAB	9606.ENSP00000302486	9606.ENSP00000361930	0	0	0	0	0.101	0.379	0.9	0.151	0.946
MAP2K1	SRC	9606.ENSP00000302486	9606.ENSP00000362680	0	0	0.215	0.589	0.062	0.308	0.9	0.73	0.953
MAP2K1	NRAS	9606.ENSP00000302486	9606.ENSP00000358548	0	0	0	0	0.064	0.361	0.9	0.797	0.986
MAPK14	TSC2	9606.ENSP00000229795	9606.ENSP00000219476	0	0	0	0	0	0	0.9	0.322	0.929
MAPK14	PEA15	9606.ENSP00000229795	9606.ENSP00000357055	0	0	0	0	0	0.706	0	0.13	0.733
MAPK14	SMAD3	9606.ENSP00000229795	9606.ENSP00000332973	0	0	0	0	0.057	0.432	0	0.7	0.826
MAPK14	PGR	9606.ENSP00000229795	9606.ENSP00000325120	0	0	0	0	0	0.073	0.8	0.228	0.844
MAPK14	PTK2	9606.ENSP00000229795	9606.ENSP00000341189	0	0	0	0.589	0.064	0.157	0.8	0.442	0.857
MAPK14	ZAP70	9606.ENSP00000229795	9606.ENSP00000264972	0	0	0	0.577	0.061	0.146	0.8	0.474	0.858
MAPK14	MAPK9	9606.ENSP00000229795	9606.ENSP00000394560	0	0	0.387	0.928	0.064	0.148	0.9	0.749	0.92
MAPK14	YWHAZ	9606.ENSP00000229795	9606.ENSP00000379287	0	0	0	0	0.061	0.08	0.9	0.279	0.929
MAPK14	SYK	9606.ENSP00000229795	9606.ENSP00000364907	0	0	0	0.574	0.061	0.146	0.9	0.507	0.93
MAPK14	MAPK3	9606.ENSP00000229795	9606.ENSP00000263025	0	0	0.394	0.924	0	0.687	0.8	0.886	0.94
MAPK14	SRC	9606.ENSP00000229795	9606.ENSP00000362680	0	0	0.254	0.627	0	0.146	0.9	0.765	0.941
MAPK14	RB1	9606.ENSP00000229795	9606.ENSP00000267163	0	0	0	0	0.061	0.348	0.9	0.179	0.943
MAPK14	MYC	9606.ENSP00000229795	9606.ENSP00000479618	0	0	0	0	0	0.139	0.9	0.46	0.949
MAPK14	PAK1	9606.ENSP00000229795	9606.ENSP00000278568	0	0	0.371	0.644	0.055	0.502	0.9	0.322	0.959
MAPK14	STAT3	9606.ENSP00000229795	9606.ENSP00000264657	0	0	0	0	0.06	0.05	0.9	0.722	0.971
MAPK14	MKNK1	9606.ENSP00000229795	9606.ENSP00000361014	0	0	0	0.583	0.061	0.784	0.9	0.447	0.981
MAPK14	TP53	9606.ENSP00000229795	9606.ENSP00000269305	0	0	0	0	0	0.472	0.9	0.837	0.99
MAPK3	MMP2	9606.ENSP00000263025	9606.ENSP00000219070	0	0	0	0	0.049	0	0	0.7	0.702
MAPK3	TSC2	9606.ENSP00000263025	9606.ENSP00000219476	0	0	0	0	0.054	0.328	0.9	0.705	0.978
MAPK3	RPS6KB1	9606.ENSP00000263025	9606.ENSP00000225577	0	0	0.372	0.625	0.061	0.422	0.9	0.821	0.964
MAPK3	RAF1	9606.ENSP00000263025	9606.ENSP00000251849	0	0	0	0.586	0.064	0.478	0.9	0.86	0.965
MAPK3	RPTOR	9606.ENSP00000263025	9606.ENSP00000307272	0	0	0	0	0.067	0.305	0	0.592	0.712
MAPK3	SOX2	9606.ENSP00000263025	9606.ENSP00000323588	0	0	0	0	0.063	0.127	0	0.703	0.736
MAPK3	MCL1	9606.ENSP00000263025	9606.ENSP00000358022	0	0	0	0	0	0	0	0.776	0.776
MAPK3	MTOR	9606.ENSP00000263025	9606.ENSP00000354558	0	0	0	0	0.061	0.261	0	0.761	0.819
MAPK3	PTEN	9606.ENSP00000263025	9606.ENSP00000361021	0	0	0	0	0.064	0.261	0	0.808	0.855
MAPK3	MAPT	9606.ENSP00000263025	9606.ENSP00000340820	0	0	0	0	0	0	0.8	0.448	0.884
MAPK3	MYT1	9606.ENSP00000263025	9606.ENSP00000327465	0	0	0	0	0	0	0.9	0.081	0.904
MAPK3	TRIM25	9606.ENSP00000263025	9606.ENSP00000323889	0	0	0	0	0	0.052	0.9	0.121	0.909
MAPK3	STMN1	9606.ENSP00000263025	9606.ENSP00000410452	0	0	0	0	0	0.379	0.8	0.348	0.911
MAPK3	YWHAB	9606.ENSP00000263025	9606.ENSP00000361930	0	0	0	0	0.088	0.153	0.9	0.224	0.932
MAPK3	PRKAR1A	9606.ENSP00000263025	9606.ENSP00000376475	0	0	0	0	0.063	0.109	0.9	0.295	0.933
MAPK3	SMAD1	9606.ENSP00000263025	9606.ENSP00000426568	0	0	0	0	0.06	0.159	0.9	0.317	0.938
MAPK3	RB1	9606.ENSP00000263025	9606.ENSP00000267163	0	0	0	0	0.061	0	0.9	0.419	0.94
MAPK3	YWHAZ	9606.ENSP00000263025	9606.ENSP00000379287	0	0	0	0	0.061	0.26	0.9	0.243	0.94
MAPK3	TSC1	9606.ENSP00000263025	9606.ENSP00000298552	0	0	0	0	0	0	0.9	0.451	0.942
MAPK3	PTK2	9606.ENSP00000263025	9606.ENSP00000341189	0	0	0	0.575	0.063	0.185	0.9	0.745	0.942
MAPK3	PRKCA	9606.ENSP00000263025	9606.ENSP00000408695	0	0	0	0.588	0.056	0.261	0.9	0.627	0.943
MAPK3	NRG1	9606.ENSP00000263025	9606.ENSP00000384620	0	0	0	0	0	0.126	0.9	0.47	0.949
MAPK3	PGR	9606.ENSP00000263025	9606.ENSP00000325120	0	0	0	0	0	0.073	0.9	0.511	0.95
MAPK3	MKNK1	9606.ENSP00000263025	9606.ENSP00000361014	0	0	0	0.575	0.055	0.477	0.9	0.366	0.954
MAPK3	SRC	9606.ENSP00000263025	9606.ENSP00000362680	0	0	0.308	0.611	0.061	0.416	0.9	0.867	0.964
MAPK3	SMAD3	9606.ENSP00000263025	9606.ENSP00000332973	0	0	0	0	0.06	0.159	0.9	0.629	0.966
MAPK3	TP53	9606.ENSP00000263025	9606.ENSP00000269305	0	0	0	0	0.062	0.403	0.8	0.737	0.966
MAPK3	NRAS	9606.ENSP00000263025	9606.ENSP00000358548	0	0	0	0	0.113	0.262	0.9	0.721	0.979
MAPK3	PXN	9606.ENSP00000263025	9606.ENSP00000267257	0	0	0	0	0.061	0.406	0.9	0.679	0.979
MAPK3	STAT5A	9606.ENSP00000263025	9606.ENSP00000341208	0	0	0	0	0.061	0.384	0.9	0.692	0.979
MAPK3	MYC	9606.ENSP00000263025	9606.ENSP00000479618	0	0	0	0	0	0.379	0.9	0.707	0.98
MAPK3	STAT3	9606.ENSP00000263025	9606.ENSP00000264657	0	0	0	0	0.06	0.3	0.9	0.815	0.986
MAPK3	RPS6KA1	9606.ENSP00000263025	9606.ENSP00000435412	0	0	0	0.66	0.062	0.852	0.9	0.804	0.989
MAPK3	PEA15	9606.ENSP00000263025	9606.ENSP00000357055	0	0	0	0	0.062	0.872	0.9	0.445	0.992
MAPK9	STAT3	9606.ENSP00000394560	9606.ENSP00000264657	0	0	0	0	0	0.379	0	0.574	0.724
MAPK9	TP53	9606.ENSP00000394560	9606.ENSP00000269305	0	0	0	0	0	0.437	0.9	0.786	0.986
MAPK9	PGR	9606.ENSP00000394560	9606.ENSP00000325120	0	0	0	0	0.059	0	0.8	0.187	0.833
MAPK9	SMAD3	9606.ENSP00000394560	9606.ENSP00000332973	0	0	0	0	0.063	0.379	0.8	0.311	0.909
MAPK9	NRAS	9606.ENSP00000394560	9606.ENSP00000358548	0	0	0	0	0.062	0.16	0.8	0.356	0.885
MAPT	TUBA1A	9606.ENSP00000340820	9606.ENSP00000301071	0	0	0	0	0.085	0.799	0	0.273	0.854
MAPT	YWHAB	9606.ENSP00000340820	9606.ENSP00000361930	0	0	0	0	0	0.715	0	0.193	0.76
MAPT	YWHAZ	9606.ENSP00000340820	9606.ENSP00000379287	0	0	0	0	0.052	0.868	0	0.256	0.899
MCL1	STAT3	9606.ENSP00000358022	9606.ENSP00000264657	0	0	0	0	0.064	0.084	0.9	0.854	0.985
MCL1	VDAC1	9606.ENSP00000358022	9606.ENSP00000265333	0	0	0	0	0	0.344	0	0.669	0.774
MCL1	TP53	9606.ENSP00000358022	9606.ENSP00000269305	0	0	0	0	0.05	0.461	0.9	0.739	0.984
MCL1	MTOR	9606.ENSP00000358022	9606.ENSP00000354558	0	0	0	0	0	0	0	0.729	0.73
MCL1	PTEN	9606.ENSP00000358022	9606.ENSP00000361021	0	0	0	0	0	0.12	0	0.76	0.78
MCL1	MYC	9606.ENSP00000358022	9606.ENSP00000479618	0	0	0	0	0.065	0.125	0	0.84	0.858
MIF	TP53	9606.ENSP00000215754	9606.ENSP00000269305	0	0	0	0	0.061	0.4	0	0.67	0.797
MIF	PARK7	9606.ENSP00000215754	9606.ENSP00000418770	0	0	0	0	0.204	0.871	0	0.151	0.905
MMP2	SERPINE1	9606.ENSP00000219070	9606.ENSP00000223095	0	0	0	0	0.213	0	0	0.669	0.728
MMP2	MYC	9606.ENSP00000219070	9606.ENSP00000479618	0	0	0	0	0	0	0	0.734	0.734
MMP2	TP53	9606.ENSP00000219070	9606.ENSP00000269305	0	0	0	0	0.062	0	0	0.797	0.802
MMP2	SRC	9606.ENSP00000219070	9606.ENSP00000362680	0	0	0	0	0.055	0	0.9	0.748	0.974
